task_id,fuzzing_duration,timestamp,offsets,execution_num,crash_num,time
12,86406,2025-05-30T20:16:51.095186+00:00,"552001,560319,560371,560338",1687,0,40417000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"749711,749762,749638",1719,0,40515000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"774826,774821",1725,0,41566000.0
12,86406,2025-05-30T20:16:51.095186+00:00,777605,1772,0,50819000.0
12,86406,2025-05-30T20:16:51.095186+00:00,1733924,2170,0,51316000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1691623,1688239,1688129,1688295,1688145,1681470,1689701,1690737,1689734,1680427,1687427,1688768,1688018,1861456,1680838,1692851,1690944,1689564,1680790,1687676,189142,1690323,1690232,1687747,1686267,1687691,1680970,1687854,1689607,1689720,1690488,1687991,1681232,1686328,1688782,1692869,1688227,1688594,1688635,1681031,1688559,1680448,1687783,1689690,1689817,1690607,1689459,1686350,1680477,1689552,1681580,1681495,1691020,1687456,1687849,1688320,1687549,1684381,1687401,1687639,188672,1681546,1681335,1692539,1690319,1680402,1688154,1684390,1687936,1688152,1688751,1689814,1690684,1688725,1687705,1681006,1690563,1686338,1688694,1690336,1681537,1680347,1687985,1689641,1687700,1691066,1680452,1689647,1690729,1687865,1688716,1690280,1692354,1680439,1681362,1689706,1689526,1689549,1690286,1688604,1689656,1868912,1681395,1688111,1689559,1689728,1686299,1691007,1689904,1692577,748610,1688685,1689786,1687914,1689422,1689516,1688286,1689665,1680397,1690572,1690313,1689446,167642,1690655,1680383,1689438,1688351,1690189,1681354,1688846,1681409,1680443,1688310,1687415,1690558,1689685,1681402,1692880,1690718,1688075,1681508,1691002,1687958,1690355,1681368,1690584,1688644,1687414,1688573,1687861,1689539,1687667,1690512,1691600,1689710,1680432,1692595,1690667",2195,0,54836000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1728162,1720578",2339,0,56766000.0
12,86406,2025-05-30T20:16:51.095186+00:00,564445,2425,0,59575000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1795759,1795761",2547,0,61665000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1734563,1717395,1717376,1734561,1717396",2627,0,72792000.0
12,86406,2025-05-30T20:16:51.095186+00:00,1734000,3071,0,78238000.0
12,86406,2025-05-30T20:16:51.095186+00:00,1734177,3303,0,78930000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"835567,835523",3333,0,80672000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1724262,1723132,1724106,1724266,1724298,1724102,1724257,1724270,1724163,1724169",3404,0,80810000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"534904,534816,493168,534835,493315",3411,0,81199000.0
12,86406,2025-05-30T20:16:51.095186+00:00,"1724183,1721468,1728672,1728722,1728823,1728715",3426,0,84174000.0
12,86406,2025-05-30T20:16:51.095186+00:00,776558,3544,0,
12,86401,2025-05-30T20:17:07.830175+00:00,,0,0,22000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"853174,852984,854000,184926,856908,786107,75248,850552,851255,854066,184958,853788,471316,786054,853040,853323,784089,853842,852912,852934,152273,77558,856084,786086,784152,150882,854041,77547,125726,853298,125576,852948,853007,853358,150837,784130,794766,854038,125696,853408,784036,784177,853060,184864,851248,853425,852096,853204,852364,851213,128567,471161,853934,852917,77520,853142,853188,128551,852960,852869,152212,786934,852907,857235,470046,853761,141318,852899,852852,853980,141310,851136,128513,125592,857225,150818,75270,852758,853815,853753,852992,853956,852253,851375,601136,852259,853390,152112,75263,471084,857195,851205,852277,182551,853920,141347,852360,128490,853180,852891,75371,152303,128660,141296,784011,182567,853153,784117,150814,784137,470976,853810,853217,852962,128575,471046,152207,784170,470048,851389,786968,75344,856078,784061,853870,853837,471352,856132,471097,852953,853209,456992,150878,141343,784146,75301,856072,786921,853167,853374,852771,471126,856829,853184,854102,856796,75336,853077,150720,141540,784124,128678,783920,182547,128544,853488,852738,853334,151150,853270,128560,853829,852844,852865,880969,128636,853036,853305,853355,852380,852797,854105,852256,784186,853002,856930,776626,471110,853329,852273,851192,851239,852997,151087,125520,850420,182560,152286,856855,471156,851264,853024,783983,853192,853260,141328,853253,141349,857207,856059,471170,851280,852372,128416,853032,150780,852943,151092",1,0,39000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"786761,786770,850545,786780",2,0,81000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"850434,852669,852600,852534,852404,852477,852720,852638,852679,852556,852453,852687,761488,852702,853865",4,0,102000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"777239,854061,750655,750347,803314,777279,184646,182102,775874,527212,184654,775559,181573,775883,761183,184660,775533,777287,775900,527200,775542,761190,808586,128464,777229,777210",5,0,120000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"750751,775472,814097,750319,814106,1673837,1673267",6,0,143000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"853295,750543,751061,415350,527206,751034,751202,751224,751010,751198,751030,751056,751024,751185,751042,751192,751229",7,0,203000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"832413,527959,524215,524202,528082,832478,832486,832347,528078,832364,1109308,832470,833169,527644,527655,528086,184664,527636,524241,832510,1107903,832496,471138,524236,832430,832957,527964,524208,832402,832336,559299,527544,809483,457040",10,0,228000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"860184,860176",11,0,243000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"775696,775732,761344,417035,418402,775749,418270,775739,786495,418088,786516,775723,418156,786354,855116,786343,418032,416990,418499,418207,786462",12,0,257000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"751147,751142,749007,751120,751116,749000,751103,748976,834991,751110",13,0,325000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"851198,426925",17,0,339000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"333271,275822,333256,772520,333367,275687,333247,335888,333332,275495,275641,275653,335824,335920,333328,333200,275678,336090,333596,335856,333286,333290,334132,333359",18,0,359000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1122786,422785,425372,1117441,530781,1122949,773445,770037,423163,769664,769732,423145,423105,487477,1117340",19,0,408000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"855098,855070,786929",22,0,422000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"815384,815332,815569,748522,815706,748499,815697,815362,815702,748512,815606,815408,815601,794547,815389,815345,797857,815753,797792,815445,815352,854315,815397,815440,815358,815370,815658,794558,794512,815562,815665,794528,794534",23,0,529000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"776845,776891,1720044,1720925,777096,776903,1698005,776715,1720913,1720773,1720861,776725,1720906,751866,776853,1728868,776829,776871,776813,1720898,1720923,777056,1720776,777090,1721244,1720057,1728898,1720949,776699,1720771,1720049,777066,1721391,776826,776013,776848,776833,751861",29,0,543000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"563624,563625,563663,508707,564055,563584,564048,564356,564340,564437,551981,563597,564371,563632,564393,564017,563602,552018,508700,564363,487599,567312,551986,564242,551971",30,0,558000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"774661,774666",31,0,657000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"857055,857100,856971,857063,857013,857095",37,0,747000.0
12,86401,2025-05-30T20:17:07.830175+00:00,480944,41,0,921000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"181940,750805,182503,750831,750818",49,0,941000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1472363,1215571,554773,1215530,1215536,1216161,549830,1020485,1150189,342296,1215121,1020493,566557,1018262,1216105,342244,1020471,1215220,554880,566530,565760,182642,1215313,1223113,1215151,554862,1215511,1215305,567711,1216150,1020746,554912,1216080,1211639,554831,566424,1215232,1215292,1223117,1214339,1215617,566359,1216160,1020568,1216126,1020507,566155,511612,342234,1020489,1215360,1245580,1020481,1223683,1020413,1245574,1223077,566586,342160,566623,1020795,1215560,1215091,1216146,1214938,342288,1215072,1020451,566170,1150123,342279,1223085,566578,554939,1020682,1020599,566341,1020586,1216244,342133,1223152,1215301,554743,1215344,1215325,1215279,342240,1020712,1215101,566329,554886,554755,1216117,1215173,566404,1020461,1020676",50,0,960000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"748695,125637,125647",51,0,1032000.0
12,86401,2025-05-30T20:17:07.830175+00:00,852662,55,0,1152000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"857142,857885,857073,857280,857191,857173,857894,857069,857889,857081,857104,857091",61,0,1166000.0
12,86401,2025-05-30T20:17:07.830175+00:00,427150,62,0,1246000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"796065,795949,796266",66,0,1305000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"342276,524224,749325,336263,1153782",69,0,1320000.0
12,86401,2025-05-30T20:17:07.830175+00:00,470148,70,0,1479000.0
12,86401,2025-05-30T20:17:07.830175+00:00,775858,75,0,1493000.0
12,86401,2025-05-30T20:17:07.830175+00:00,851085,76,0,1521000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"770257,770262",78,0,1549000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"853196,853200",80,0,1599000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1110750,1110989,1111032,1110685,1110790,1110648,1110659,1110822,1110826,1110951,1110973,1110737",83,0,1651000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1795823,86,0,1686000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"426988,856123,856110,856112,856096,856117",88,0,1782000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"748864,749461,748888,181188,748856,181152,181164",94,0,1810000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1684145,1218571,1219453,1224158,1219343,1224164,1133023,1224187,1219248,1219664,1219301,1210459,1133027,1684116,1223785,1132944,1133902,1223874,1219586,1219488,1219528,1683949,1684076,1219332,1219483,1224141,1224135,1683941,1683779,1219443,1219472,1223866,1219305,1223848,1219754,1133065,1224025,1683764,1132971,1683972,1133423,1219460,1133102,1224015,1684124,1132347,1223696,1219587,1210368,1210382,1222899,1219638,1224172,1219798,1133058,1684081,1133031,1684164,1683964,1219421,1133072,1210420",96,0,1951000.0
12,86401,2025-05-30T20:17:07.830175+00:00,856709,104,0,2199000.0
12,86401,2025-05-30T20:17:07.830175+00:00,749265,117,0,2553000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"786875,1734109,1717474,1714681,1717486",136,0,2635000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"771958,422953,770267,422977,422935,771808,770304,422995,771853,422931",140,0,4266000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1720687,1720677",232,0,4757000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"470305,470385,470288,470330,470279,470199",259,0,4877000.0
12,86401,2025-05-30T20:17:07.830175+00:00,748818,266,0,4999000.0
12,86401,2025-05-30T20:17:07.830175+00:00,856121,273,0,7202000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"748942,748936,748964",391,0,7981000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"777642,777638",431,0,8803000.0
12,86401,2025-05-30T20:17:07.830175+00:00,859123,478,0,9683000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1795759,1795761",523,0,9711000.0
12,86401,2025-05-30T20:17:07.830175+00:00,850776,525,0,9853000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1734047,533,0,9906000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"422747,748190,748177",536,0,10042000.0
12,86401,2025-05-30T20:17:07.830175+00:00,850778,543,0,10180000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1733908,1721475",551,0,11758000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1735157,1734784,1734868,1734754,1735031,1734590,1734566,1795765,1734794,1734802",632,0,11823000.0
12,86401,2025-05-30T20:17:07.830175+00:00,776558,636,0,13604000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"750631,750430,750406,750402",735,0,14252000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"814221,814260",772,0,16476000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1734063,884,0,19192000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"853674,853728,853685,853589,853696,853733,853541,853584,853552",1028,0,19371000.0
12,86401,2025-05-30T20:17:07.830175+00:00,750541,1037,0,20860000.0
12,86401,2025-05-30T20:17:07.830175+00:00,796271,1115,0,22887000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"774826,774821",1224,0,22963000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"184562,523837,523821,523854,523828",1227,0,23351000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1128294,1248,0,23467000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"774741,774746",1255,0,24136000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1733924,1293,0,24688000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"749601,749826,749821,749615,749655,749642,749811,749799,749630",1322,0,25601000.0
12,86401,2025-05-30T20:17:07.830175+00:00,489724,1367,0,26114000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1734475,1392,0,27781000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1734177,1479,0,30272000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"832521,832544,832596,832560,832609,832594,832574,832582",1618,0,30310000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"776929,776882",1620,0,30874000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"60544,561422,561397,561372,551729,60609,561347,561447",1649,0,31208000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"558751,558772,564789,563713,563733",1667,0,31369000.0
12,86401,2025-05-30T20:17:07.830175+00:00,567110,1673,0,31383000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"547151,547142,547168,547135",1674,0,32456000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"560338,560371,551447,560319,552001",1733,0,32919000.0
12,86401,2025-05-30T20:17:07.830175+00:00,772453,1758,0,33038000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1734345,1734182,1734413,1734257,1734396,1734308,1734305,1734220,1734199,1734419,1734273,1734393,1734233,1734361,1734423,1734289,1734377",1764,0,39341000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"774895,774900",2093,0,39564000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1734620,1734638,1734630,1734579,1734600,1734733,1734715,1734724",2103,0,43111000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1734265,1734313,1734530,1734353,1734340,1734401,1717514,1717517,1714344,1734563,1734328,1734369",2281,0,43865000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1728715,1721468,1728823,1728722,1724183,1728672,1720578,1734000,1733721",2320,0,45352000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"835269,835351,835296,835567,835322,835371",2395,0,46815000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1729575,1729737,1726568,1724790,1727170,1730211,1729629,1729646,1729935,1724710,1729505,1729615,1729576,1726376,1730019,1729844,1729539,1730278,1730323,1730268,1730025,1724534,1729591,1729771,1724714,1729509,1729708,1730029,1726486,1724680,1726000,1729525,1729558,1726472,1730064,1729687,1725978,1729821,1729742,1730134,1727138,1730204,1729744,1730264,1730101,1729941,1726190,1730140,1730302,1730288,1727501,1724719,1725794,1729732,1729946,1730037,1730048,1730316,1730308,1730106,1729939,1730128,1730142,1724676,1725822,1725972,1730022,1727146,1729888,1726198,1729952,1725790",2474,0,47290000.0
12,86401,2025-05-30T20:17:07.830175+00:00,748610,2499,0,52269000.0
12,86401,2025-05-30T20:17:07.830175+00:00,1728162,2756,0,53482000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"777660,777605,777599,777673,777650,777714,777594",2812,0,57596000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1717396,1733851,1717395,1733849,1734561,1733792,1717376,1733796,1733776",3025,0,64975000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"1724102,1724106,1723132,1724169,1724266,1724262,1724163,1724270,1724257,1724298",3396,0,70429000.0
12,86401,2025-05-30T20:17:07.830175+00:00,775322,3680,0,76122000.0
12,86401,2025-05-30T20:17:07.830175+00:00,"422154,422245,422147,422369",3979,0,
12,86471,2025-05-30T20:18:35.380604+00:00,,0,0,25000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"784130,853425,852984,857235,471316,854038,784089,128567,853374,151087,857195,184864,141343,77547,853810,786968,75263,852953,853829,852912,852869,856855,856132,471126,141540,853192,856078,853209,601136,75344,851375,851264,853323,852934,852758,150878,853934,852380,128636,794766,856930,150720,851255,852256,128560,853305,853956,853298,141296,182567,786107,471046,853842,852844,853260,853761,75248,853390,854000,852865,852960,853153,853024,125592,184926,851389,853032,852277,856796,784186,853174,75336,853002,850552,851205,784117,852096,853358,852273,852997,852948,182560,852899,852852,182551,852917,784124,880969,853870,456992,152303,150814,853753,851213,853980,852992,784177,128416,141347,853408,853040,853188,852771,77558,853329,75371,784170,128678,854041,856084,128551,152112,125696,784137,854102,853270,141318,128490,853180,150837,856829,786934,77520,152207,853060,125576,150818,151092,784061,182547,852259,776626,784036,853488,784146,852797,128544,857225,851136,853837,852943,152212,75301,852907,184958,853253,471352,853007,150780,857207,471110,851248,851280,471161,784152,125726,470976,853036,141310,852891,853334,471156,853920,851239,784011,853217,850420,786054,470046,852364,141328,75270,141349,853077,471084,856059,853167,853788,854105,125520,471097,471170,852962,852360,856072,852738,783920,128660,786921,853355,853204,851192,783983,152273,854066,856908,128513,786086,152286,853142,853184,470048,853815,150882,852253,852372,151150,128575",1,0,53000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"786761,786770,850545,786780",2,0,92000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"852477,852453,850434,852404,852679,853865,852556,852702,852600,852720,761488,852669,852687,852534,852638",4,0,111000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"761190,184660,182102,184654,750655,777287,181573,527212,777239,775542,777279,527200,808586,184646,775883,775559,777210,803314,761183,777229,775900,128464,750347,854061,775533,775874",5,0,135000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"750751,814097,775472,1673837,814106,750319,1673267",6,0,151000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"415350,751024,751202,853295,751034,751056,751224,751198,751229,751192,750543,751042,751030,751185,751061,751010,527206",7,0,246000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"832430,524236,832486,832957,524215,833169,832336,832347,1109308,809483,832470,1107903,832402,832478,524208,832496,832364,832413,184664,524202,832510,457040,528086,527964,527544,524241,528082,527644,528078,527959,527636,527655,559299,471138",10,0,275000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"860184,860176",11,0,291000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"786516,418032,418207,416990,417035,418156,786343,418402,786495,761344,855116,775749,786462,418499,775696,786354,775723,775739,418088,775732,418270",12,0,325000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"751110,751142,834991,749007,751103,751116,749000,751120,751147,748976",13,0,443000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"426925,851198",17,0,469000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"333367,333596,333290,275687,334132,333271,335888,333332,335856,333256,275641,333200,333359,333328,336090,333247,772520,335824,275495,275678,333286,275822,275653,335920",18,0,523000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1117441,423145,423105,770037,425372,769732,423163,1117340,1122949,530781,769664,422785,1122786,487477,773445",19,0,601000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"855070,855098,786929",22,0,617000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"797857,815445,815440,815352,794528,794512,815362,815658,815706,815753,815332,815408,815389,815562,748499,815345,815697,815370,815606,794558,815358,794534,815665,854315,748522,815601,815702,748512,815569,815397,794547,797792,815384",23,0,782000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1720771,776891,1728868,776013,777066,776848,776871,1720776,1720049,776829,776845,1720906,1720057,776853,751861,1720898,1721391,751866,1720773,1721244,1720925,1720949,776699,1720923,776725,1720913,1698005,1720044,776813,776833,776715,777090,1720861,1728898,777056,776903,776826,777096",29,0,799000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"487599,564017,551971,563663,563602,564363,567312,564356,564437,563597,564340,564371,563632,563624,551981,564048,552018,564242,563625,564393,563584,564055,551986,508707,508700",30,0,814000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"774661,774666",31,0,972000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"857013,856971,857063,857100,857095,857055",37,0,1067000.0
12,86471,2025-05-30T20:18:35.380604+00:00,480944,41,0,1261000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"750818,750805,181940,750831,182503",49,0,1277000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1216150,1216126,1223117,554743,342279,182642,566155,342234,1245574,1018262,1223085,1215305,554886,1020485,1215292,1020451,342133,1215220,1215279,554755,554939,566359,1223113,1020676,1211639,1215101,1150189,566530,1216105,1020795,342160,1216244,1020481,1020493,342240,566424,554880,566341,566404,1020586,554773,1214339,554862,1020471,1216146,1020489,1020746,1215530,1020413,1215536,342288,1223152,566557,342296,1020568,1215121,1215313,1020507,1215091,1216160,1215232,566578,1216161,565760,342244,1215511,1214938,1245580,1215325,1215560,511612,1215301,554831,1215173,1020461,1215360,1223077,1020682,549830,1223683,1150123,567711,1216080,566623,1215617,566586,1216117,566170,1215344,566329,1020599,1472363,1215151,1215072,1215571,1020712,554912",50,0,1294000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"125637,748695,125647",51,0,1401000.0
12,86471,2025-05-30T20:18:35.380604+00:00,852662,55,0,1532000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"857104,857885,857889,857894,857069,857081,857280,857091,857073,857191,857173,857142",61,0,1550000.0
12,86471,2025-05-30T20:18:35.380604+00:00,427150,62,0,1633000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"796266,796065,795949",66,0,1703000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"749325,524224,336263,1153782,342276",69,0,1726000.0
12,86471,2025-05-30T20:18:35.380604+00:00,470148,70,0,1918000.0
12,86471,2025-05-30T20:18:35.380604+00:00,775858,75,0,1948000.0
12,86471,2025-05-30T20:18:35.380604+00:00,851085,76,0,1989000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"770262,770257",78,0,2033000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"853196,853200",80,0,2233000.0
12,86471,2025-05-30T20:18:35.380604+00:00,426988,88,0,2337000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"856123,856110,856096,856121,856112",93,0,2393000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"181188,749461,748856,181164,748864,181152,748888",94,0,2434000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1684145,1224172,1219443,1210420,1223696,1133031,1133102,1219332,1683779,1210368,1684124,1223785,1219453,1219343,1132347,1222899,1219460,1684081,1133027,1219472,1224164,1133072,1683972,1683949,1684164,1224141,1132971,1219421,1223874,1224158,1132944,1210382,1133902,1224015,1224025,1683764,1684116,1133423,1223866,1219528,1219754,1219798,1219248,1683941,1218571,1210459,1219587,1133058,1224135,1223848,1684076,1219664,1219586,1224187,1219305,1219638,1219483,1133023,1683964,1133065,1219301,1219488",96,0,2581000.0
12,86471,2025-05-30T20:18:35.380604+00:00,856709,104,0,2934000.0
12,86471,2025-05-30T20:18:35.380604+00:00,749265,117,0,3032000.0
12,86471,2025-05-30T20:18:35.380604+00:00,856117,120,0,3290000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1717474,1717486,1734109,786875,1714681",131,0,3559000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"771808,771853,422995,771958,422953,770267,422977,770304,422931,422935",140,0,5845000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1720677,1720687",232,0,6506000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"470330,470199,470305,470279,470385,470288",259,0,6660000.0
12,86471,2025-05-30T20:18:35.380604+00:00,748818,266,0,7843000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1680003,1680124,1680138,1680106",313,0,9789000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"748936,748942,748964",391,0,10922000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"777642,777638",431,0,11780000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1733924,464,0,12176000.0
12,86471,2025-05-30T20:18:35.380604+00:00,859123,478,0,12572000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1734063,492,0,13190000.0
12,86471,2025-05-30T20:18:35.380604+00:00,489724,519,0,13387000.0
12,86471,2025-05-30T20:18:35.380604+00:00,850776,525,0,13501000.0
12,86471,2025-05-30T20:18:35.380604+00:00,772485,530,0,13623000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1734047,533,0,14672000.0
12,86471,2025-05-30T20:18:35.380604+00:00,422747,574,0,15488000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"748190,748177",600,0,15816000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1733908,611,0,16337000.0
12,86471,2025-05-30T20:18:35.380604+00:00,850778,632,0,18240000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"777605,777673,777650,777660,777594,777714,777599",696,0,19805000.0
12,86471,2025-05-30T20:18:35.380604+00:00,750541,754,0,20860000.0
12,86471,2025-05-30T20:18:35.380604+00:00,858994,792,0,23252000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1721475,879,0,26380000.0
12,86471,2025-05-30T20:18:35.380604+00:00,564789,997,0,27617000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1795823,1033,0,31172000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"653596,655088,653652,652960,653646,652996,655216,565771,653039,653008,569991,569999",1167,0,31371000.0
12,86471,2025-05-30T20:18:35.380604+00:00,551447,1175,0,31509000.0
12,86471,2025-05-30T20:18:35.380604+00:00,815380,1179,0,35491000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"853674,853541,853696,853685,853733,853584,853728,853589,853552",1325,0,37747000.0
12,86471,2025-05-30T20:18:35.380604+00:00,567110,1412,0,37923000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"796971,796951,796880,819828,819768,820084,820061,820014,819973,820098,796778,820231,796867,819740,819793,796720,796768,796756,835567,796816,819808,820010,819952,820033,796750,819872,819696,796896,796771,796955,796924,796875,819906,796893,819945,796838,796912,819867,819819,796920,796885,820066,796964,796763,796975,820104,820123,835523,819901,820133,796993,820235,835528,820087,796809,819978,819996,796928",1421,0,38045000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1728162,1720578",1426,0,38313000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"552001,560319,560371,560338",1437,0,40226000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1728672,1728722,1795759,1728823,1721468,1724183,1734000,1795761,1728715,1795765",1512,0,41130000.0
12,86471,2025-05-30T20:18:35.380604+00:00,313321,1544,0,41729000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1734475,1569,0,43975000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"749153,749140,749107,749168,749079,749092,749062",1652,0,44838000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"422245,422369,422154,422147",1685,0,45982000.0
12,86471,2025-05-30T20:18:35.380604+00:00,1733721,1729,0,46508000.0
12,86471,2025-05-30T20:18:35.380604+00:00,748610,1750,0,54181000.0
12,86471,2025-05-30T20:18:35.380604+00:00,"1733849,1733851,1733792,1733796,1733776",2041,0,54798000.0
12,86471,2025-05-30T20:18:35.380604+00:00,776882,2063,0,55233000.0
